,Document_1,Document_2
крепостьковчег,0.001029010386400906,0.0012032487617743303
крепостьхрам,0.001029010386400906,0.0012032487617743303
крепыш,0.001029010386400906,0.0012032487617743303
кресло,0.001029010386400906,0.0012032487617743303
крест,0.001029010386400906,0.0012032487617743303
крестик,0.001029010386400906,0.0012032487617743303
креститель,0.001029010386400906,0.0012032487617743303
крестить,0.001029010386400906,0.0012032487617743303
креститься,0.001029010386400906,0.0012032487617743303
крестнакрест,0.001029010386400906,0.0012032487617743303
крестник,0.001029010386400906,0.0012032487617743303
крестный,0.001029010386400906,0.0012032487617743303
крестовый,0.001029010386400906,0.0012032487617743303
крестоносец,0.001029010386400906,0.0012032487617743303
крестопоклонный,0.001029010386400906,0.0012032487617743303
крестыкамепей,0.001029010386400906,0.0012032487617743303
крестьянин,0.001029010386400906,0.0012032487617743303
крестьянский,0.001029010386400906,0.0012032487617743303
крещатик,0.001029010386400906,0.0012032487617743303
кривая,0.001029010386400906,0.0012032487617743303
кривда,0.001029010386400906,0.0012032487617743303
кривляние,0.001029010386400906,0.0012032487617743303
кривляться,0.001029010386400906,0.0012032487617743303
кривобокий,0.001029010386400906,0.0012032487617743303
кривой,0.001029010386400906,0.0012032487617743303
кривоногий,0.001029010386400906,0.0012032487617743303
крик,0.001029010386400906,0.0012032487617743303
крикнуть,0.001029010386400906,0.0012032487617743303
кримплен,0.001029010386400906,0.0012032487617743303
кристал,0.001029010386400906,0.0012032487617743303
кристалл,0.001029010386400906,0.0012032487617743303
кристальный,0.001029010386400906,0.0012032487617743303
критик,0.001029010386400906,0.0012032487617743303
критиколитературный,0.001029010386400906,0.0012032487617743303
кричать,0.001029010386400906,0.0012032487617743303
кров,0.001029010386400906,0.0012032487617743303
кровавить,0.001029010386400906,0.0012032487617743303
кровавиться,0.001029010386400906,0.0012032487617743303
кровавость,0.001029010386400906,0.0012032487617743303
кровавый,0.001029010386400906,0.0012032487617743303
кроватка,0.001029010386400906,0.0012032487617743303
кровать,0.001029010386400906,0.0012032487617743303
кровинка,0.001029010386400906,0.0012032487617743303
кровля,0.001029010386400906,0.0012032487617743303
кровный,0.001029010386400906,0.0012032487617743303
кровожадный,0.001029010386400906,0.0012032487617743303
кровопийца,0.001029010386400906,0.0012032487617743303
кровопролитный,0.001029010386400906,0.0012032487617743303
кровосмешение,0.001029010386400906,0.0012032487617743303
кровотечение,0.001029010386400906,0.0012032487617743303
кровоточить,0.001029010386400906,0.0012032487617743303
кровушка,0.001029010386400906,0.0012032487617743303
кровь,0.001029010386400906,0.0012032487617743303
кровьстроительница,0.001029010386400906,0.0012032487617743303
кровьтуман,0.001029010386400906,0.0012032487617743303
кровянить,0.001029010386400906,0.0012032487617743303
кровяной,0.001029010386400906,0.0012032487617743303
крокус,0.001029010386400906,0.0012032487617743303
кролик,0.001029010386400906,0.0012032487617743303
кроме,0.001029010386400906,0.0012032487617743303
кромешный,0.001029010386400906,0.0012032487617743303
кромка,0.001029010386400906,0.0012032487617743303
крона,0.001029010386400906,0.0012032487617743303
кронштадтский,0.001029010386400906,0.0012032487617743303
кропивницкий,0.001029010386400906,0.0012032487617743303
кропление,0.001029010386400906,0.0012032487617743303
кросс,0.001029010386400906,0.0012032487617743303
кроссовок,0.001029010386400906,0.0012032487617743303
крот,0.001029010386400906,0.0012032487617743303
кроткий,0.001029010386400906,0.0012032487617743303
кротко,0.001029010386400906,0.0012032487617743303
кроток,0.001029010386400906,0.0012032487617743303
кротость,0.001029010386400906,0.0012032487617743303
кроха,0.001029010386400906,0.0012032487617743303
крохобор,0.001029010386400906,0.0012032487617743303
крохотный,0.001029010386400906,0.0012032487617743303
крошечка,0.001029010386400906,0.0012032487617743303
крошечный,0.001029010386400906,0.0012032487617743303
крошить,0.001029010386400906,0.0012032487617743303
крошиться,0.001029010386400906,0.0012032487617743303
крошка,0.001029010386400906,0.0012032487617743303
круг,0.001029010386400906,0.0012032487617743303
круглогодичный,0.001029010386400906,0.0012032487617743303
круглолицый,0.001029010386400906,0.0012032487617743303
круглый,0.001029010386400906,0.0012032487617743303
круговерть,0.001029010386400906,0.0012032487617743303
круговой,0.001029010386400906,0.0012032487617743303
круговорот,0.001029010386400906,0.0012032487617743303
кругом,0.001029010386400906,0.0012032487617743303
кружало,0.001029010386400906,0.0012032487617743303
кружева,0.001029010386400906,0.0012032487617743303
кружевной,0.001029010386400906,0.0012032487617743303
кружево,0.001029010386400906,0.0012032487617743303
кружить,0.001029010386400906,0.0012032487617743303
кружиться,0.001029010386400906,0.0012032487617743303
кружка,0.001029010386400906,0.0012032487617743303
кружок,0.001029010386400906,0.0012032487617743303
крунк,0.001029010386400906,0.0012032487617743303
крунок,0.001029010386400906,0.0012032487617743303
крупица,0.001029010386400906,0.0012032487617743303
крупнорогатый,0.001029010386400906,0.0012032487617743303
крупный,0.001029010386400906,0.0012032487617743303
крутизна,0.001029010386400906,0.0012032487617743303
крутить,0.001029010386400906,0.0012032487617743303
крутиться,0.001029010386400906,0.0012032487617743303
круто,0.001029010386400906,0.0012032487617743303
крутоватый,0.001029010386400906,0.0012032487617743303
крутой,0.001029010386400906,0.0012032487617743303
крутолобый,0.001029010386400906,0.0012032487617743303
круторогий,0.001029010386400906,0.0012032487617743303
крутосклонный,0.001029010386400906,0.0012032487617743303
крутьверть,0.001029010386400906,0.0012032487617743303
круча,0.001029010386400906,0.0012032487617743303
кручина,0.001029010386400906,0.0012032487617743303
крушение,0.001029010386400906,0.0012032487617743303
крылатый,0.001029010386400906,0.0012032487617743303
крылечко,0.001029010386400906,0.0012032487617743303
крылие,0.001029010386400906,0.0012032487617743303
крыло,0.001029010386400906,0.0012032487617743303
крылышко,0.001029010386400906,0.0012032487617743303
крыльцо,0.001029010386400906,0.0012032487617743303
крым,0.001029010386400906,0.0012032487617743303
крымский,0.001029010386400906,0.0012032487617743303
крынка,0.001029010386400906,0.0012032487617743303
крыса,0.001029010386400906,0.0012032487617743303
крытый,0.001029010386400906,0.0012032487617743303
крыть,0.001029010386400906,0.0012032487617743303
крыться,0.001029010386400906,0.0012032487617743303
крыша,0.001029010386400906,0.0012032487617743303
крышка,0.001029010386400906,0.0012032487617743303
крючок,0.001029010386400906,0.0012032487617743303
крюшон,0.001029010386400906,0.0012032487617743303
кряду,0.001029010386400906,0.0012032487617743303
кряж,0.001029010386400906,0.0012032487617743303
кряхтеть,0.001029010386400906,0.0012032487617743303
ксанф,0.001029010386400906,0.0012032487617743303
ксенофонт,0.001029010386400906,0.0012032487617743303
ксеркс,0.001029010386400906,0.0012032487617743303
ксилофонный,0.001029010386400906,0.0012032487617743303
кстати,0.001029010386400906,0.0012032487617743303
кто,0.001029010386400906,0.0012032487617743303
ктонибудь,0.001029010386400906,0.0012032487617743303
ктото,0.001029010386400906,0.0012032487617743303
куб,0.001029010386400906,0.0012032487617743303
кубанский,0.001029010386400906,0.0012032487617743303
кубань,0.001029010386400906,0.0012032487617743303
кубарем,0.001029010386400906,0.0012032487617743303
кубатьян,0.001029010386400906,0.0012032487617743303
кубик,0.001029010386400906,0.0012032487617743303
кубический,0.001029010386400906,0.0012032487617743303
кубок,0.001029010386400906,0.0012032487617743303
кубометр,0.001029010386400906,0.0012032487617743303
кубрик,0.001029010386400906,0.0012032487617743303
кубышка,0.001029010386400906,0.0012032487617743303
